Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1988-10-13,1.046128172876849,1.0984345483755924,1.046128172876849,1.0722813606262207,895900,0.0,0.0
1988-10-14,1.072281262876943,1.1245876336074319,1.072281262876943,1.0984344482421875,532800,0.0,0.0
1988-10-17,1.0984349349510583,1.137664730381374,1.0984349349510583,1.124588131904602,757500,0.0,0.0
1988-10-18,1.1245872529907095,1.1376638412475586,1.1245872529907095,1.1376638412475586,524400,0.0,0.0
1988-10-19,1.137664777337344,1.137664777337344,1.0853583812713623,1.0853583812713623,596700,0.0,0.0
1988-10-20,1.085357855559565,1.1115110409248097,1.085357855559565,1.0984344482421875,396900,0.0,0.0
1988-10-21,1.0984349349510583,1.124588131904602,1.0853583364742863,1.124588131904602,201700,0.0,0.0
1988-10-24,1.124588131904602,1.137664730381374,1.11151153342783,1.124588131904602,218700,0.0,0.0
1988-10-25,1.124588131904602,1.137664730381374,1.11151153342783,1.124588131904602,62700,0.0,0.0
1988-10-26,1.1245881872165524,1.1245881872165524,1.1115115880966187,1.1115115880966187,20200,0.0,0.0
1988-10-27,1.1115106647338606,1.1376638412475586,1.1115106647338606,1.1376638412475586,152100,0.0,0.0
1988-10-28,1.1376647863364864,1.1376647863364864,1.1115115880966187,1.1115115880966187,67000,0.0,0.0
1988-10-31,1.1115115880966187,1.1376647863364864,1.1115115880966187,1.1115115880966187,73000,0.0,0.0
1988-11-01,1.1115106647338606,1.1376638412475586,1.1115106647338606,1.1376638412475586,58900,0.0,0.0
1988-11-02,1.137664730381374,1.137664730381374,1.11151153342783,1.124588131904602,291600,0.0,0.0
1988-11-03,1.1245880368594399,1.1899710237174215,1.1115114394878436,1.1768944263458252,612400,0.0,0.0
1988-11-04,1.176894345523635,1.2030476331710815,1.1638177490500623,1.2030476331710815,168300,0.0,0.0
1988-11-07,1.2030475411178077,1.2030475411178077,1.1638176599985308,1.189970850944519,85000,0.0,0.0
1988-11-08,1.1899707246229376,1.2292006015777588,1.1638175364532464,1.2292006015777588,583300,0.0,0.0
1988-11-09,1.229200866053201,1.3076604474436753,1.2030476722563763,1.2815072536468506,697500,0.0,0.0
1988-11-10,1.2815075000649239,1.346890497129329,1.2815075000649239,1.307660698890686,1175800,0.0,0.0
1988-11-11,1.3076606232163295,1.3599671125411987,1.3076606232163295,1.3599671125411987,638100,0.0,0.0
1988-11-14,1.3599667208761785,1.4122731004367002,1.3338134363956273,1.3991965055465698,926200,0.0,0.0
1988-11-15,1.3991965055465698,1.4122731004367002,1.3861199106564392,1.3991965055465698,496900,0.0,0.0
1988-11-16,1.3991963726083663,1.4122729662560844,1.3338133096694946,1.3338133096694946,739900,0.0,0.0
1988-11-17,1.3338133096694946,1.3599665916652122,1.3207367160217764,1.3338133096694946,182200,0.0,0.0
1988-11-18,1.3338138205286052,1.3861203098534745,1.3207372218724673,1.3599671125411987,198600,0.0,0.0
